Wavelength (nm),Intensity (uW)
654.602739,0.000038
655.340867,0.000038
656.032147,0.000038
656.732788,0.000038
657.492635,0.000038
658.191988,0.000038
658.915965,0.000038
659.606467,0.000038
660.322143,0.000038
661.079246,0.000039
661.763958,0.000038
662.488341,0.000038
663.181886,0.000039
663.901411,0.000039
664.627311,0.000039
665.320878,0.000039
666.056337,0.000039
666.795983,0.000039
667.466250,0.000039
668.187842,0.000039
668.897570,0.000039
669.638960,0.000039
670.334687,0.000039
671.048763,0.000039
671.744339,0.000039
672.464274,0.000039
673.195723,0.000039
673.905753,0.000039
674.596946,0.000039
675.307105,0.000039
676.017206,0.000039
676.769011,0.000039
677.439612,0.000039
678.165858,0.000039
678.868931,0.000039
679.602753,0.000039
680.287019,0.000039
680.991959,0.000039
681.732388,0.000039
682.415033,0.000039
683.137848,0.000039
683.855295,0.000039
684.563261,0.000039
685.251496,0.000039
685.953631,0.000039
686.677787,0.000039
687.400339,0.000039
688.087502,0.000039
688.829875,0.000039
689.500690,0.000039
690.227057,0.000039
690.928945,0.000039
691.640360,0.000039
692.328548,0.000039
693.051227,0.000039
693.744972,0.000039
694.470186,0.000039
695.154145,0.000039
695.881160,0.000039
696.585784,0.000039
697.296067,0.000039
697.994585,0.000039
698.690379,0.000039
699.433074,0.000039
700.104263,0.000039
700.804175,0.000039
701.539955,0.000039
702.234517,0.000039
702.918984,0.000039
703.655933,0.000039
704.331498,0.000038
705.063721,0.000039
705.755097,0.000039
706.443489,0.000039
707.158000,0.000039
707.912007,0.000039
708.567656,0.000038
709.270393,0.000038
709.953914,0.000038
710.681382,0.000038
711.352951,0.000038
712.080353,0.000038
712.777831,0.000038
713.465433,0.000039
714.184177,0.000039
714.863454,0.000038
715.576367,0.000039
716.282656,0.000039
716.998295,0.000039
717.674161,0.000039
718.401046,0.000039
719.085453,0.000039
719.787616,0.000039
720.487582,0.000038
721.160250,0.000038
721.892669,0.000038
722.579516,0.000038
723.254432,0.000039
723.955328,0.000039
724.680080,0.000039
725.342132,0.000038
726.080796,0.000038
726.791746,0.000038
727.478350,0.000038
728.157390,0.000038
728.856417,0.000038
729.542284,0.000038
730.265266,0.000038
730.929858,0.000038
731.623471,0.000038
732.356280,0.000038
733.032662,0.000038
733.731969,0.000038
734.433727,0.000038
735.112787,0.000038
735.801352,0.000038
736.516468,0.000038
737.200070,0.000038
737.885530,0.000038
738.596070,0.000038
739.277089,0.000038
739.987069,0.000038
740.670451,0.000038
741.373115,0.000038
742.078655,0.000038
742.744421,0.000038
743.443898,0.000038
744.143482,0.000038
744.843739,0.000038
745.522848,0.000038
746.219182,0.000038
746.932271,0.000038
747.601462,0.000038
748.304041,0.000038
748.966490,0.000038
749.684486,0.000038
750.385537,0.000038
751.040537,0.000038
751.741863,0.000038
752.452452,0.000038
753.122572,0.000038
753.826714,0.000038
754.499555,0.000038
755.201223,0.000038
755.896388,0.000038
756.583955,0.000038
757.288721,0.000038
757.950240,0.000038
758.616589,0.000038
759.338899,0.000038
759.999605,0.000038
760.730710,0.000038
761.384334,0.000038
762.076849,0.000038
762.765094,0.000038
763.465979,0.000038
764.159324,0.000038
764.819731,0.000038
765.506017,0.000038
766.182525,0.000038
766.877518,0.000038
767.570117,0.000038
768.267142,0.000038
768.933879,0.000038
769.615017,0.000038
770.283190,0.000038
771.022045,0.000038
771.671563,0.000038
772.348756,0.000038
773.051890,0.000038
773.722294,0.000038
774.482793,0.000038
775.089327,0.000038
775.809267,0.000038
776.459981,0.000038
777.137155,0.000038
777.840941,0.000038
778.509637,0.000038
779.188305,0.000038
779.865185,0.000038
780.542049,0.000038
781.251097,0.000038
781.908436,0.000038
782.609963,0.000039
783.274263,0.000039
783.948395,0.000039
784.662762,0.000039
785.311382,0.000039
785.996159,0.000039
786.660486,0.000039
787.363138,0.000039
788.050854,0.000038
788.699633,0.000039
789.386102,0.000039
790.089378,0.000039
790.736418,0.000039
791.433481,0.000039
792.098217,0.000039
792.785943,0.000039
793.448055,0.000039
794.125530,0.000039
794.839539,0.000039
795.493423,0.000039
796.186283,0.000039
796.845725,0.000039
797.523879,0.000039
798.208024,0.000039
798.867485,0.000039
799.556616,0.000039
800.230424,0.000039
