"Data Set 2:Time(s)","Data Set 2:Potential(mV)","Data Set 2:Temperature(K)"
11.225,212.01705932617188,301.56156387329099
11.25,215.56663513183594,301.56156387329099
11.275,214.14566040039062,301.56156387329099
11.300000000000001,211.30752563476562,301.56156387329099
11.324999999999999,212.01705932617188,301.56156387329099
11.35,214.85710144042969,301.56000556945799
11.375,214.14566040039062,301.56000556945799
11.4,210.59799194335938,301.56156387329099
11.425000000000001,212.72659301757812,301.56156387329099
11.449999999999999,215.56663513183594,301.56000556945799
11.475,214.14566040039062,301.56000556945799
11.5,210.59799194335938,301.56156387329099
11.525,212.72659301757812,301.56000556945799
11.550000000000001,215.56663513183594,301.56000556945799
11.574999999999999,214.14566040039062,301.56000556945799
11.6,209.88845825195312,301.56000556945799
11.625,212.01705932617188,301.56000556945799
11.65,215.56663513183594,301.56000556945799
11.675000000000001,212.01705932617188,301.55844726562498
11.699999999999999,208.46939086914062,301.55844726562498
11.725,212.72659301757812,301.56000556945799
11.75,214.85710144042969,301.55844726562498
11.775,212.72659301757812,301.55844726562498
11.800000000000001,209.17892456054688,301.55844726562498
11.824999999999999,212.72659301757812,301.55844726562498
11.85,215.56663513183594,301.55688705444334
11.875,211.30752563476562,301.55688705444334
11.9,210.59799194335938,301.55844726562498
11.925000000000001,212.72659301757812,301.55844726562498
11.949999999999999,214.14566040039062,301.55688705444334
11.975,211.30752563476562,301.55688705444334
12,208.46939086914062,301.55688705444334
12.025,211.30752563476562,301.55688705444334
12.050000000000001,213.43612670898438,301.55532875061033
12.074999999999999,209.88845825195312,301.55532875061033
12.1,206.33888244628906,301.55688705444334
12.125,209.88845825195312,301.55688705444334
12.15,212.01705932617188,301.55532875061033
12.175000000000001,208.46939086914062,301.55532875061033
12.199999999999999,205.62934875488281,301.55532875061033
12.225,207.75985717773438,301.55532875061033
12.25,212.01705932617188,301.55377044677732
12.275,208.46939086914062,301.55377044677732
12.300000000000001,206.33888244628906,301.55532875061033
12.324999999999999,208.46939086914062,301.55532875061033
12.35,211.30752563476562,301.55377044677732
12.375,207.04841613769531,301.55377044677732
12.4,205.62934875488281,301.55532875061033
12.425000000000001,207.04841613769531,301.55377044677732
12.449999999999999,211.30752563476562,301.55223312377927
12.475,207.75985717773438,301.55223312377927
12.5,204.21028137207031,301.55377044677732
12.525,208.46939086914062,301.55377044677732
12.550000000000001,211.30752563476562,301.55067291259763
12.574999999999999,207.75985717773438,301.55067291259763
12.6,205.62934875488281,301.55223312377927
12.625,208.46939086914062,301.55223312377927
12.65,211.30752563476562,301.55067291259763
12.675000000000001,207.04841613769531,301.55067291259763
12.699999999999999,204.21028137207031,301.55067291259763
12.725,207.75985717773438,301.55067291259763
12.75,209.88845825195312,301.54911460876463
12.775,205.62934875488281,301.54911460876463
12.800000000000001,202.79121398925781,301.55067291259763
12.824999999999999,206.33888244628906,301.54911460876463
12.85,208.46939086914062,301.54911460876463
12.875,205.62934875488281,301.54755630493162
12.9,204.21028137207031,301.54911460876463
12.925000000000001,207.04841613769531,301.54911460876463
12.949999999999999,208.46939086914062,301.54599609374998
12.975,205.62934875488281,301.54599609374998
13,202.79121398925781,301.54755630493162
13.025,206.33888244628906,301.54599609374998
13.050000000000001,208.46939086914062,301.54599609374998
13.074999999999999,203.50074768066406,301.54443588256834
13.1,200.66261291503906,301.54599609374998
13.125,203.50074768066406,301.54599609374998
13.15,206.33888244628906,301.54443588256834
13.175000000000001,199.951171875,301.54443588256834
13.199999999999999,194.27490234375,301.54599609374998
13.225,196.40350341796875,301.54443588256834
13.25,199.24163818359375,301.54287757873533
13.275,192.14439392089844,301.54287757873533
13.300000000000001,185.75859069824219,301.54443588256834
13.324999999999999,187.17765808105469,301.54287757873533
13.35,186.46812438964844,301.54131927490232
13.375,180.78994750976562,301.54131927490232
13.4,175.11177062988281,301.54287757873533
13.425000000000001,177.94990539550781,301.54287757873533
13.449999999999999,181.49948120117188,301.54131927490232
13.475,176.53083801269531,301.53975906372068
13.5,174.40223693847656,301.54131927490232
13.525,179.37088012695312,301.54131927490232
13.550000000000001,180.78994750976562,301.53975906372068
13.574999999999999,178.66134643554688,301.53975906372068
13.6,177.24037170410156,301.53975906372068
13.625,180.08041381835938,301.53975906372068
13.65,182.20901489257812,301.53820075988767
13.675000000000001,177.94990539550781,301.53820075988767
13.699999999999999,176.53083801269531,301.53975906372068
13.725,180.08041381835938,301.53820075988767
13.75,181.49948120117188,301.53820075988767
13.775,180.78994750976562,301.53664054870603
13.800000000000001,177.24037170410156,301.53820075988767
13.824999999999999,181.49948120117188,301.53820075988767
13.85,184.33761596679688,301.53820075988767
13.875,182.20901489257812,301.53664054870603
13.9,179.37088012695312,301.53664054870603
13.925000000000001,182.20901489257812,301.53664054870603
13.949999999999999,185.04714965820312,301.53664054870603
13.975,180.78994750976562,301.53508224487302
14,177.94990539550781,301.53664054870603
14.025,180.78994750976562,301.53664054870603
14.050000000000001,184.33761596679688,301.53508224487302
14.074999999999999,178.66134643554688,301.53508224487302
14.1,174.40223693847656,301.53508224487302
14.125,177.24037170410156,301.53508224487302
14.15,179.37088012695312,301.53352394104002
14.175000000000001,176.53083801269531,301.53352394104002
14.199999999999999,170.8526611328125,301.53352394104002
14.225,175.11177062988281,301.53508224487302
14.25,176.53083801269531,301.53352394104002
14.275,172.98316955566406,301.53352394104002
14.300000000000001,169.43359375,301.53352394104002
14.324999999999999,173.69270324707031,301.53352394104002
14.35,177.94990539550781,301.53196372985838
14.375,173.69270324707031,301.53040542602537
14.4,171.56410217285156,301.53196372985838
14.425000000000001,174.40223693847656,301.53196372985838
14.449999999999999,178.66134643554688,301.53040542602537
14.475,174.40223693847656,301.53040542602537
14.5,170.8526611328125,301.53040542602537
14.525,174.40223693847656,301.53040542602537
14.550000000000001,175.82130432128906,301.52884712219236
14.574999999999999,170.8526611328125,301.52884712219236
14.6,166.595458984375,301.52884712219236
14.625,168.0145263671875,301.52884712219236
14.65,170.14312744140625,301.52728691101072
14.675000000000001,162.33634948730469,301.52728691101072
14.699999999999999,156.65817260742188,301.52884712219236
14.725,157.36961364746094,301.52884712219236
14.75,158.78868103027344,301.52728691101072
14.775,153.82003784179688,301.52572860717771
14.800000000000001,150.27236938476562,301.52728691101072
14.824999999999999,153.82003784179688,301.52572860717771
14.85,155.94863891601562,301.52572860717771
14.875,151.69143676757812,301.5241931915283
14.9,149.56283569335938,301.52572860717771
14.925000000000001,152.40097045898438,301.52572860717771
14.949999999999999,154.52957153320312,301.5241931915283
14.975,153.82003784179688,301.52261009216306
15,150.27236938476562,301.52261009216306
15.025,155.23910522460938,301.5241931915283
15.050000000000001,158.07914733886719,301.52261009216306
15.074999999999999,153.82003784179688,301.52107467651365
15.1,150.98190307617188,301.52107467651365
15.125,154.52957153320312,301.52107467651365
15.15,157.36961364746094,301.51951637268064
15.175000000000001,151.69143676757812,301.51951637268064
15.199999999999999,148.85139465332031,301.51951637268064
15.225,151.69143676757812,301.51951637268064
15.25,153.82003784179688,301.517956161499
15.275,148.85139465332031,301.517956161499
15.300000000000001,146.01325988769531,301.517956161499
15.324999999999999,148.14186096191406,301.51951637268064
15.35,150.98190307617188,301.517956161499
